933.8118820	1.3277213	211.0000000
933.8563440	1.3276581	217.0000000
933.9008060	1.3275949	195.0000000
933.9452680	1.3275317	197.0000000
933.9897300	1.3274685	190.0000000
934.0341920	1.3274053	185.0000000
934.0786540	1.3273422	193.0000000
934.1231160	1.3272790	184.0000000
934.1675780	1.3272158	199.0000000
934.2120400	1.3271526	194.0000000
934.2565020	1.3270895	199.0000000
934.3009640	1.3270263	204.0000000
934.3454260	1.3269632	203.0000000
934.3898880	1.3269000	200.0000000
934.4343500	1.3268369	229.0000000
934.4788120	1.3267738	193.0000000
934.5232740	1.3267106	183.0000000
934.5677360	1.3266475	218.0000000
934.6121980	1.3265844	204.0000000
934.6566600	1.3265213	204.0000000
934.7011220	1.3264582	215.0000000
934.7455840	1.3263951	206.0000000
934.7900460	1.3263320	206.0000000
934.8345080	1.3262689	191.0000000
934.8789700	1.3262059	203.0000000
934.9234320	1.3261428	204.0000000
934.9678940	1.3260797	212.0000000
935.0123560	1.3260167	206.0000000
935.0568180	1.3259536	209.0000000
935.1012800	1.3258906	203.0000000
935.1457420	1.3258275	213.0000000
935.1902040	1.3257645	225.0000000
935.2346660	1.3257015	208.0000000
935.2791280	1.3256384	199.0000000
935.3235900	1.3255754	218.0000000
935.3680520	1.3255124	199.0000000
935.4125140	1.3254494	186.0000000
935.4569760	1.3253864	194.0000000
935.5014380	1.3253234	200.0000000
935.5459000	1.3252604	211.0000000
935.5903620	1.3251975	194.0000000
935.6348240	1.3251345	208.0000000
935.6792860	1.3250715	205.0000000
935.7237480	1.3250086	200.0000000
935.7682100	1.3249456	219.0000000
935.8126720	1.3248826	214.0000000
935.8571340	1.3248197	215.0000000
935.9015960	1.3247568	199.0000000
935.9460580	1.3246938	207.0000000
935.9905200	1.3246309	199.0000000
936.0349820	1.3245680	191.0000000
936.0794440	1.3245051	179.0000000
936.1239060	1.3244422	189.0000000
936.1683680	1.3243793	195.0000000
936.2128300	1.3243164	195.0000000
936.2572920	1.3242535	224.0000000
936.3017540	1.3241906	197.0000000
936.3462160	1.3241277	201.0000000
936.3906780	1.3240648	197.0000000
936.4351400	1.3240020	181.0000000
936.4796020	1.3239391	206.0000000
936.5240640	1.3238763	184.0000000
936.5685260	1.3238134	207.0000000
936.6129880	1.3237506	195.0000000
936.6574500	1.3236877	206.0000000
936.7019120	1.3236249	211.0000000
936.7463740	1.3235621	187.0000000
936.7908360	1.3234993	190.0000000
936.8352980	1.3234364	178.0000000
936.8797600	1.3233736	188.0000000
936.9242220	1.3233108	193.0000000
936.9686840	1.3232480	175.0000000
937.0131460	1.3231852	214.0000000
937.0576080	1.3231225	195.0000000
937.1020700	1.3230597	189.0000000
937.1465320	1.3229969	208.0000000
937.1909940	1.3229341	177.0000000
937.2354560	1.3228714	194.0000000
937.2799180	1.3228086	191.0000000
937.3243800	1.3227459	195.0000000
937.3688420	1.3226831	187.0000000
937.4133040	1.3226204	202.0000000
937.4577660	1.3225577	203.0000000
937.5022280	1.3224950	194.0000000
937.5466900	1.3224322	202.0000000
937.5911520	1.3223695	191.0000000
937.6356140	1.3223068	200.0000000
937.6800760	1.3222441	190.0000000
937.7245380	1.3221814	187.0000000
937.7690000	1.3221187	189.0000000
937.8134620	1.3220561	179.0000000
937.8579240	1.3219934	191.0000000
937.9023860	1.3219307	181.0000000
937.9468480	1.3218680	197.0000000
937.9913100	1.3218054	201.0000000
938.0357720	1.3217427	180.0000000
938.0802340	1.3216801	190.0000000
938.1246960	1.3216175	186.0000000
938.1691580	1.3215548	188.0000000
938.2136200	1.3214922	196.0000000
938.2580820	1.3214296	190.0000000
938.3025440	1.3213669	187.0000000
938.3470060	1.3213043	199.0000000
938.3914680	1.3212417	193.0000000
938.4359300	1.3211791	181.0000000
938.4803920	1.3211165	171.0000000
938.5248540	1.3210540	180.0000000
938.5693160	1.3209914	177.0000000
938.6137780	1.3209288	182.0000000
938.6582400	1.3208662	182.0000000
938.7027020	1.3208037	195.0000000
938.7471640	1.3207411	203.0000000
938.7916260	1.3206786	200.0000000
938.8360880	1.3206160	189.0000000
938.8805500	1.3205535	199.0000000
938.9250120	1.3204909	179.0000000
938.9694740	1.3204284	199.0000000
939.0139360	1.3203659	190.0000000
939.0583980	1.3203034	201.0000000
939.1028600	1.3202409	200.0000000
939.1473220	1.3201784	194.0000000
939.1917840	1.3201159	181.0000000
939.2362460	1.3200534	178.0000000
939.2807080	1.3199909	183.0000000
939.3251700	1.3199284	192.0000000
939.3696320	1.3198659	198.0000000
939.4140940	1.3198035	196.0000000
939.4585560	1.3197410	195.0000000
939.5030180	1.3196785	185.0000000
939.5474800	1.3196161	200.0000000
939.5919420	1.3195536	206.0000000
939.6364040	1.3194912	213.0000000
939.6808660	1.3194288	213.0000000
939.7253280	1.3193663	219.0000000
939.7697900	1.3193039	200.0000000
939.8142520	1.3192415	214.0000000
939.8587140	1.3191791	222.0000000
939.9031760	1.3191167	217.0000000
939.9476380	1.3190543	215.0000000
939.9921000	1.3189919	222.0000000
940.0365620	1.3189295	201.0000000
940.0810240	1.3188671	211.0000000
940.1254860	1.3188048	211.0000000
940.1699480	1.3187424	206.0000000
940.2144100	1.3186800	203.0000000
940.2588720	1.3186177	189.0000000
940.3033340	1.3185553	191.0000000
940.3477960	1.3184930	197.0000000
940.3922580	1.3184306	191.0000000
940.4367200	1.3183683	201.0000000
940.4811820	1.3183060	197.0000000
940.5256440	1.3182437	209.0000000
940.5701060	1.3181813	189.0000000
940.6145680	1.3181190	199.0000000
940.6590300	1.3180567	197.0000000
940.7034920	1.3179944	194.0000000
940.7479540	1.3179321	188.0000000
940.7924160	1.3178699	206.0000000
940.8368780	1.3178076	201.0000000
940.8813400	1.3177453	177.0000000
940.9258020	1.3176830	185.0000000
940.9702640	1.3176208	185.0000000
941.0147260	1.3175585	179.0000000
941.0591880	1.3174963	196.0000000
941.1036500	1.3174340	177.0000000
941.1481120	1.3173718	185.0000000
941.1925740	1.3173096	192.0000000
941.2370360	1.3172473	181.0000000
941.2814980	1.3171851	197.0000000
941.3259600	1.3171229	187.0000000
941.3704220	1.3170607	203.0000000
941.4148840	1.3169985	187.0000000
941.4593460	1.3169363	181.0000000
941.5038080	1.3168741	194.0000000
941.5482700	1.3168119	178.0000000
941.5927320	1.3167497	186.0000000
941.6371940	1.3166876	191.0000000
941.6816560	1.3166254	190.0000000
941.7261180	1.3165632	183.0000000
941.7705800	1.3165011	196.0000000
941.8150420	1.3164389	196.0000000
941.8595040	1.3163768	179.0000000
941.9039660	1.3163146	177.0000000
941.9484280	1.3162525	182.0000000
941.9928900	1.3161904	179.0000000
942.0373520	1.3161282	186.0000000
942.0818140	1.3160661	189.0000000
942.1262760	1.3160040	194.0000000
942.1707380	1.3159419	204.0000000
942.2152000	1.3158798	194.0000000
942.2596620	1.3158177	188.0000000
942.3041240	1.3157556	194.0000000
942.3485860	1.3156936	209.0000000
942.3930480	1.3156315	218.0000000
942.4375100	1.3155694	246.0000000
942.4819720	1.3155074	245.0000000
942.5264340	1.3154453	304.0000000
942.5708960	1.3153833	323.0000000
942.6153580	1.3153212	288.0000000
942.6598200	1.3152592	241.0000000
942.7042820	1.3151971	336.0000000
942.7487440	1.3151351	490.0000000
942.7932060	1.3150731	609.0000000
942.8376680	1.3150111	586.0000000
942.8821300	1.3149491	438.0000000
942.9265920	1.3148871	294.0000000
942.9710540	1.3148251	227.0000000
943.0155160	1.3147631	219.0000000
943.0599780	1.3147011	191.0000000
943.1044400	1.3146391	206.0000000
943.1489020	1.3145771	192.0000000
943.1933640	1.3145152	189.0000000
943.2378260	1.3144532	182.0000000
943.2822880	1.3143912	186.0000000
943.3267500	1.3143293	173.0000000
943.3712120	1.3142673	190.0000000
943.4156740	1.3142054	204.0000000
943.4601360	1.3141435	184.0000000
943.5045980	1.3140815	184.0000000
943.5490600	1.3140196	204.0000000
943.5935220	1.3139577	185.0000000
943.6379840	1.3138958	192.0000000
943.6824460	1.3138339	172.0000000
943.7269080	1.3137720	180.0000000
943.7713700	1.3137101	189.0000000
943.8158320	1.3136482	177.0000000
943.8602940	1.3135863	184.0000000
943.9047560	1.3135244	195.0000000
943.9492180	1.3134626	179.0000000
943.9936800	1.3134007	186.0000000
944.0381420	1.3133389	197.0000000
944.0826040	1.3132770	179.0000000
944.1270660	1.3132152	194.0000000
944.1715280	1.3131533	191.0000000
944.2159900	1.3130915	180.0000000
944.2604520	1.3130296	179.0000000
944.3049140	1.3129678	181.0000000
944.3493760	1.3129060	190.0000000
944.3938380	1.3128442	184.0000000
944.4383000	1.3127824	184.0000000
944.4827620	1.3127206	175.0000000
944.5272240	1.3126588	188.0000000
944.5716860	1.3125970	193.0000000
944.6161480	1.3125352	176.0000000
944.6606100	1.3124735	178.0000000
944.7050720	1.3124117	218.0000000
944.7495340	1.3123499	216.0000000
944.7939960	1.3122882	196.0000000
944.8384580	1.3122264	196.0000000
944.8829200	1.3121647	219.0000000
944.9273820	1.3121029	218.0000000
944.9718440	1.3120412	186.0000000
945.0163060	1.3119794	193.0000000
945.0607680	1.3119177	193.0000000
945.1052300	1.3118560	200.0000000
945.1496920	1.3117943	194.0000000
945.1941540	1.3117326	212.0000000
945.2386160	1.3116709	186.0000000
945.2830780	1.3116092	215.0000000
945.3275400	1.3115475	201.0000000
945.3720020	1.3114858	234.0000000
945.4164640	1.3114241	257.0000000
945.4609260	1.3113625	249.0000000
945.5053880	1.3113008	285.0000000
945.5498500	1.3112391	291.0000000
945.5943120	1.3111775	322.0000000
945.6387740	1.3111158	317.0000000
945.6832360	1.3110542	305.0000000
945.7276980	1.3109926	299.0000000
945.7721600	1.3109309	265.0000000
945.8166220	1.3108693	249.0000000
945.8610840	1.3108077	234.0000000
945.9055460	1.3107461	217.0000000
945.9500080	1.3106845	226.0000000
945.9944700	1.3106229	220.0000000
946.0389320	1.3105613	199.0000000
946.0833940	1.3104997	223.0000000
946.1278560	1.3104381	201.0000000
946.1723180	1.3103765	196.0000000
946.2167800	1.3103149	199.0000000
946.2612420	1.3102534	201.0000000
946.3057040	1.3101918	210.0000000
946.3501660	1.3101302	199.0000000
946.3946280	1.3100687	196.0000000
946.4390900	1.3100071	214.0000000
946.4835520	1.3099456	202.0000000
946.5280140	1.3098841	198.0000000
946.5724760	1.3098225	220.0000000
946.6169380	1.3097610	214.0000000
946.6614000	1.3096995	222.0000000
946.7058620	1.3096380	217.0000000
946.7503240	1.3095765	205.0000000
946.7947860	1.3095150	214.0000000
946.8392480	1.3094535	223.0000000
946.8837100	1.3093920	209.0000000
946.9281720	1.3093305	228.0000000
946.9726340	1.3092691	236.0000000
947.0170960	1.3092076	222.0000000
947.0615580	1.3091461	224.0000000
947.1060200	1.3090847	235.0000000
947.1504820	1.3090232	239.0000000
947.1949440	1.3089618	257.0000000
947.2394060	1.3089003	269.0000000
947.2838680	1.3088389	283.0000000
947.3283300	1.3087775	285.0000000
947.3727920	1.3087160	270.0000000
947.4172540	1.3086546	311.0000000
947.4617160	1.3085932	294.0000000
947.5061780	1.3085318	288.0000000
947.5506400	1.3084704	324.0000000
947.5951020	1.3084090	354.0000000
947.6395640	1.3083476	318.0000000
947.6840260	1.3082862	268.0000000
947.7284880	1.3082249	262.0000000
947.7729500	1.3081635	324.0000000
947.8174120	1.3081021	478.0000000
947.8618740	1.3080408	546.0000000
947.9063360	1.3079794	468.0000000
947.9507980	1.3079181	388.0000000
947.9952600	1.3078567	331.0000000
948.0397220	1.3077954	345.0000000
948.0841840	1.3077341	406.0000000
948.1286460	1.3076727	479.0000000
948.1731080	1.3076114	402.0000000
948.2175700	1.3075501	338.0000000
948.2620320	1.3074888	329.0000000
948.3064940	1.3074275	325.0000000
948.3509560	1.3073662	316.0000000
948.3954180	1.3073049	356.0000000
948.4398800	1.3072436	393.0000000
948.4843420	1.3071823	415.0000000
948.5288040	1.3071211	488.0000000
948.5732660	1.3070598	472.0000000
948.6177280	1.3069985	411.0000000
948.6621900	1.3069373	330.0000000
948.7066520	1.3068760	277.0000000
948.7511140	1.3068148	240.0000000
948.7955760	1.3067535	209.0000000
948.8400380	1.3066923	220.0000000
948.8845000	1.3066311	205.0000000
948.9289620	1.3065698	191.0000000
948.9734240	1.3065086	202.0000000
949.0178860	1.3064474	219.0000000
949.0623480	1.3063862	223.0000000
949.1068100	1.3063250	230.0000000
949.1512720	1.3062638	221.0000000
949.1957340	1.3062026	212.0000000
949.2401960	1.3061415	212.0000000
949.2846580	1.3060803	199.0000000
949.3291200	1.3060191	195.0000000
949.3735820	1.3059579	191.0000000
949.4180440	1.3058968	198.0000000
949.4625060	1.3058356	197.0000000
949.5069680	1.3057745	179.0000000
949.5514300	1.3057133	192.0000000
949.5958920	1.3056522	207.0000000
949.6403540	1.3055911	192.0000000
949.6848160	1.3055299	202.0000000
949.7292780	1.3054688	195.0000000
949.7737400	1.3054077	177.0000000
949.8182020	1.3053466	206.0000000
949.8626640	1.3052855	195.0000000
949.9071260	1.3052244	207.0000000
949.9515880	1.3051633	207.0000000
949.9960500	1.3051022	200.0000000
950.0405120	1.3050412	198.0000000
950.0849740	1.3049801	203.0000000
950.1294360	1.3049190	190.0000000
950.1738980	1.3048580	199.0000000
950.2183600	1.3047969	183.0000000
950.2628220	1.3047358	172.0000000
950.3072840	1.3046748	184.0000000
950.3517460	1.3046138	169.0000000
950.3962080	1.3045527	173.0000000
950.4406700	1.3044917	211.0000000
950.4851320	1.3044307	190.0000000
950.5295940	1.3043697	195.0000000
950.5740560	1.3043087	203.0000000
950.6185180	1.3042477	182.0000000
950.6629800	1.3041867	181.0000000
950.7074420	1.3041257	191.0000000
950.7519040	1.3040647	189.0000000
950.7963660	1.3040037	178.0000000
950.8408280	1.3039427	204.0000000
950.8852900	1.3038817	186.0000000
950.9297520	1.3038208	174.0000000
950.9742140	1.3037598	187.0000000
951.0186760	1.3036989	174.0000000
951.0631380	1.3036379	175.0000000
951.1076000	1.3035770	184.0000000
951.1520620	1.3035160	187.0000000
951.1965240	1.3034551	203.0000000
951.2409860	1.3033942	198.0000000
951.2854480	1.3033333	205.0000000
951.3299100	1.3032724	192.0000000
951.3743720	1.3032114	214.0000000
951.4188340	1.3031505	211.0000000
951.4632960	1.3030896	210.0000000
951.5077580	1.3030288	190.0000000
951.5522200	1.3029679	202.0000000
951.5966820	1.3029070	183.0000000
951.6411440	1.3028461	190.0000000
951.6856060	1.3027852	180.0000000
951.7300680	1.3027244	192.0000000
951.7745300	1.3026635	173.0000000
951.8189920	1.3026027	185.0000000
951.8634540	1.3025418	182.0000000
951.9079160	1.3024810	195.0000000
951.9523780	1.3024202	216.0000000
951.9968400	1.3023593	209.0000000
952.0413020	1.3022985	216.0000000
952.0857640	1.3022377	203.0000000
952.1302260	1.3021769	201.0000000
952.1746880	1.3021161	219.0000000
952.2191500	1.3020553	205.0000000
952.2636120	1.3019945	193.0000000
952.3080740	1.3019337	208.0000000
952.3525360	1.3018729	190.0000000
952.3969980	1.3018121	192.0000000
952.4414600	1.3017514	183.0000000
952.4859220	1.3016906	186.0000000
952.5303840	1.3016298	195.0000000
952.5748460	1.3015691	191.0000000
952.6193080	1.3015083	176.0000000
952.6637700	1.3014476	200.0000000
952.7082320	1.3013869	186.0000000
952.7526940	1.3013261	190.0000000
952.7971560	1.3012654	196.0000000
952.8416180	1.3012047	193.0000000
952.8860800	1.3011440	181.0000000
952.9305420	1.3010833	181.0000000
952.9750040	1.3010226	188.0000000
953.0194660	1.3009619	175.0000000
953.0639280	1.3009012	193.0000000
953.1083900	1.3008405	181.0000000
953.1528520	1.3007798	191.0000000
953.1973140	1.3007191	181.0000000
953.2417760	1.3006584	184.0000000
953.2862380	1.3005978	173.0000000
953.3307000	1.3005371	191.0000000
953.3751620	1.3004765	190.0000000
953.4196240	1.3004158	188.0000000
953.4640860	1.3003552	189.0000000
953.5085480	1.3002946	184.0000000
953.5530100	1.3002339	177.0000000
953.5974720	1.3001733	195.0000000
953.6419340	1.3001127	201.0000000
953.6863960	1.3000521	196.0000000
953.7308580	1.2999915	191.0000000
953.7753200	1.2999309	200.0000000
953.8197820	1.2998703	220.0000000
953.8642440	1.2998097	212.0000000
953.9087060	1.2997491	225.0000000
953.9531680	1.2996885	224.0000000
953.9976300	1.2996279	240.0000000
954.0420920	1.2995674	222.0000000
954.0865540	1.2995068	244.0000000
954.1310160	1.2994462	229.0000000
954.1754780	1.2993857	265.0000000
954.2199400	1.2993252	239.0000000
954.2644020	1.2992646	230.0000000
954.3088640	1.2992041	244.0000000
954.3533260	1.2991436	259.0000000
954.3977880	1.2990830	247.0000000
954.4422500	1.2990225	248.0000000
954.4867120	1.2989620	255.0000000
954.5311740	1.2989015	257.0000000
954.5756360	1.2988410	320.0000000
954.6200980	1.2987805	313.0000000
954.6645600	1.2987200	325.0000000
954.7090220	1.2986595	361.0000000
954.7534840	1.2985991	395.0000000
954.7979460	1.2985386	392.0000000
954.8424080	1.2984781	400.0000000
954.8868700	1.2984177	433.0000000
954.9313320	1.2983572	409.0000000
954.9757940	1.2982968	417.0000000
955.0202560	1.2982363	400.0000000
955.0647180	1.2981759	388.0000000
955.1091800	1.2981154	351.0000000
955.1536420	1.2980550	380.0000000
955.1981040	1.2979946	370.0000000
955.2425660	1.2979342	321.0000000
955.2870280	1.2978738	340.0000000
955.3314900	1.2978134	324.0000000
955.3759520	1.2977530	362.0000000
955.4204140	1.2976926	315.0000000
955.4648760	1.2976322	332.0000000
955.5093380	1.2975718	266.0000000
955.5538000	1.2975114	280.0000000
955.5982620	1.2974511	273.0000000
955.6427240	1.2973907	239.0000000
955.6871860	1.2973303	248.0000000
955.7316480	1.2972700	243.0000000
955.7761100	1.2972096	240.0000000
955.8205720	1.2971493	215.0000000
955.8650340	1.2970889	230.0000000
955.9094960	1.2970286	243.0000000
955.9539580	1.2969683	255.0000000
955.9984200	1.2969080	238.0000000
956.0428820	1.2968477	220.0000000
956.0873440	1.2967873	264.0000000
956.1318060	1.2967270	230.0000000
956.1762680	1.2966667	250.0000000
956.2207300	1.2966065	236.0000000
956.2651920	1.2965462	250.0000000
956.3096540	1.2964859	246.0000000
956.3541160	1.2964256	265.0000000
956.3985780	1.2963653	265.0000000
956.4430400	1.2963051	229.0000000
956.4875020	1.2962448	234.0000000
956.5319640	1.2961846	217.0000000
956.5764260	1.2961243	220.0000000
956.6208880	1.2960641	227.0000000
956.6653500	1.2960038	225.0000000
956.7098120	1.2959436	234.0000000
956.7542740	1.2958834	231.0000000
956.7987360	1.2958232	245.0000000
956.8431980	1.2957630	261.0000000
956.8876600	1.2957027	216.0000000
956.9321220	1.2956425	243.0000000
956.9765840	1.2955823	226.0000000
957.0210460	1.2955222	235.0000000
957.0655080	1.2954620	225.0000000
957.1099700	1.2954018	217.0000000
957.1544320	1.2953416	201.0000000
957.1988940	1.2952814	192.0000000
957.2433560	1.2952213	219.0000000
957.2878180	1.2951611	193.0000000
957.3322800	1.2951010	196.0000000
957.3767420	1.2950408	223.0000000
957.4212040	1.2949807	214.0000000
957.4656660	1.2949206	216.0000000
957.5101280	1.2948604	214.0000000
957.5545900	1.2948003	206.0000000
957.5990520	1.2947402	239.0000000
957.6435140	1.2946801	233.0000000
957.6879760	1.2946200	251.0000000
957.7324380	1.2945599	320.0000000
957.7769000	1.2944998	316.0000000
957.8213620	1.2944397	317.0000000
957.8658240	1.2943796	325.0000000
957.9102860	1.2943195	280.0000000
957.9547480	1.2942594	263.0000000
957.9992100	1.2941994	224.0000000
958.0436720	1.2941393	230.0000000
958.0881340	1.2940792	253.0000000
958.1325960	1.2940192	277.0000000
958.1770580	1.2939591	237.0000000
958.2215200	1.2938991	256.0000000
958.2659820	1.2938391	252.0000000
958.3104440	1.2937790	214.0000000
958.3549060	1.2937190	239.0000000
958.3993680	1.2936590	236.0000000
958.4438300	1.2935990	220.0000000
958.4882920	1.2935390	218.0000000
958.5327540	1.2934790	216.0000000
958.5772160	1.2934190	216.0000000
958.6216780	1.2933590	211.0000000
958.6661400	1.2932990	232.0000000
958.7106020	1.2932390	221.0000000
958.7550640	1.2931791	212.0000000
958.7995260	1.2931191	243.0000000
958.8439880	1.2930591	245.0000000
958.8884500	1.2929992	221.0000000
958.9329120	1.2929392	227.0000000
958.9773740	1.2928793	216.0000000
959.0218360	1.2928193	229.0000000
959.0662980	1.2927594	197.0000000
959.1107600	1.2926995	205.0000000
959.1552220	1.2926395	204.0000000
959.1996840	1.2925796	204.0000000
959.2441460	1.2925197	180.0000000
959.2886080	1.2924598	208.0000000
959.3330700	1.2923999	193.0000000
959.3775320	1.2923400	196.0000000
959.4219940	1.2922801	194.0000000
959.4664560	1.2922202	213.0000000
959.5109180	1.2921604	219.0000000
959.5553800	1.2921005	221.0000000
959.5998420	1.2920406	228.0000000
959.6443040	1.2919808	239.0000000
959.6887660	1.2919209	216.0000000
959.7332280	1.2918610	196.0000000
959.7776900	1.2918012	210.0000000
959.8221520	1.2917414	206.0000000
959.8666140	1.2916815	199.0000000
959.9110760	1.2916217	219.0000000
959.9555380	1.2915619	204.0000000
960.0000000	1.2915021	188.0000000
960.0444620	1.2914422	205.0000000
960.0889240	1.2913824	190.0000000
960.1333860	1.2913226	191.0000000
960.1778480	1.2912628	184.0000000
960.2223100	1.2912030	204.0000000
960.2667720	1.2911433	192.0000000
960.3112340	1.2910835	185.0000000
960.3556960	1.2910237	189.0000000
960.4001580	1.2909639	190.0000000
960.4446200	1.2909042	183.0000000
960.4890820	1.2908444	209.0000000
960.5335440	1.2907847	216.0000000
960.5780060	1.2907249	209.0000000
960.6224680	1.2906652	224.0000000
960.6669300	1.2906054	203.0000000
960.7113920	1.2905457	216.0000000
960.7558540	1.2904860	220.0000000
960.8003160	1.2904263	229.0000000
960.8447780	1.2903666	228.0000000
960.8892400	1.2903069	198.0000000
960.9337020	1.2902471	242.0000000
960.9781640	1.2901875	226.0000000
961.0226260	1.2901278	239.0000000
961.0670880	1.2900681	221.0000000
961.1115500	1.2900084	241.0000000
961.1560120	1.2899487	217.0000000
961.2004740	1.2898891	212.0000000
961.2449360	1.2898294	216.0000000
961.2893980	1.2897697	220.0000000
961.3338600	1.2897101	219.0000000
961.3783220	1.2896504	246.0000000
961.4227840	1.2895908	235.0000000
961.4672460	1.2895312	223.0000000
961.5117080	1.2894715	198.0000000
961.5561700	1.2894119	209.0000000
961.6006320	1.2893523	233.0000000
961.6450940	1.2892927	208.0000000
961.6895560	1.2892331	221.0000000
961.7340180	1.2891735	225.0000000
961.7784800	1.2891139	240.0000000
961.8229420	1.2890543	228.0000000
961.8674040	1.2889947	226.0000000
961.9118660	1.2889351	219.0000000
961.9563280	1.2888755	212.0000000
962.0007900	1.2888160	207.0000000
962.0452520	1.2887564	215.0000000
962.0897140	1.2886968	210.0000000
962.1341760	1.2886373	206.0000000
962.1786380	1.2885777	196.0000000
962.2231000	1.2885182	209.0000000
962.2675620	1.2884587	192.0000000
962.3120240	1.2883991	186.0000000
962.3564860	1.2883396	200.0000000
962.4009480	1.2882801	199.0000000
962.4454100	1.2882206	208.0000000
962.4898720	1.2881611	192.0000000
962.5343340	1.2881016	224.0000000
962.5787960	1.2880421	246.0000000
962.6232580	1.2879826	291.0000000
962.6677200	1.2879231	276.0000000
962.7121820	1.2878636	241.0000000
962.7566440	1.2878041	204.0000000
962.8011060	1.2877446	182.0000000
962.8455680	1.2876852	184.0000000
962.8900300	1.2876257	179.0000000
962.9344920	1.2875663	193.0000000
962.9789540	1.2875068	178.0000000
963.0234160	1.2874474	177.0000000
963.0678780	1.2873879	177.0000000
963.1123400	1.2873285	176.0000000
963.1568020	1.2872691	173.0000000
963.2012640	1.2872097	171.0000000
963.2457260	1.2871502	191.0000000
963.2901880	1.2870908	199.0000000
963.3346500	1.2870314	210.0000000
963.3791120	1.2869720	214.0000000
963.4235740	1.2869126	207.0000000
963.4680360	1.2868532	203.0000000
963.5124980	1.2867939	262.0000000
963.5569600	1.2867345	287.0000000
963.6014220	1.2866751	305.0000000
963.6458840	1.2866157	294.0000000
963.6903460	1.2865564	356.0000000
963.7348080	1.2864970	402.0000000
963.7792700	1.2864377	422.0000000
963.8237320	1.2863783	384.0000000
963.8681940	1.2863190	296.0000000
963.9126560	1.2862597	274.0000000
963.9571180	1.2862003	245.0000000
964.0015800	1.2861410	211.0000000
964.0460420	1.2860817	234.0000000
964.0905040	1.2860224	219.0000000
964.1349660	1.2859631	221.0000000
964.1794280	1.2859038	208.0000000
964.2238900	1.2858445	214.0000000
964.2683520	1.2857852	202.0000000
964.3128140	1.2857259	216.0000000
964.3572760	1.2856666	201.0000000
964.4017380	1.2856074	206.0000000
964.4462000	1.2855481	196.0000000
964.4906620	1.2854888	197.0000000
964.5351240	1.2854296	200.0000000
964.5795860	1.2853703	200.0000000
964.6240480	1.2853111	203.0000000
964.6685100	1.2852518	199.0000000
964.7129720	1.2851926	182.0000000
